MEASURE,Measure,INDEX,Index type,SECTOR,Sector,INDUSTRY,Industry,REGION,Region,TSEST,Adjustment type,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2018-Q2,Jun-18,129.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2018-Q3,Sep-18,130.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2018-Q4,Dec-18,131.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,6,Tasmania,10,Original,Q,Quarterly,2019-Q1,Mar-19,131.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2009-Q1,Mar-09,100.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2009-Q2,Jun-09,101.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2009-Q3,Sep-09,101.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2009-Q4,Dec-09,103.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2010-Q1,Mar-10,103.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2010-Q2,Jun-10,104.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2010-Q3,Sep-10,105.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2010-Q4,Dec-10,107,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2011-Q1,Mar-11,108.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2011-Q2,Jun-11,108.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2011-Q3,Sep-11,109.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2011-Q4,Dec-11,111.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2012-Q1,Mar-12,112,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2012-Q2,Jun-12,112.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2012-Q3,Sep-12,113.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2012-Q4,Dec-12,115.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2013-Q1,Mar-13,115.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2013-Q2,Jun-13,116.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2013-Q3,Sep-13,117.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2013-Q4,Dec-13,117.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2014-Q1,Mar-14,118.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2014-Q2,Jun-14,119.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2014-Q3,Sep-14,120.4,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2014-Q4,Dec-14,121.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2015-Q1,Mar-15,121.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2015-Q2,Jun-15,122.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2015-Q3,Sep-15,123.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2015-Q4,Dec-15,124,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2016-Q1,Mar-16,124.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2016-Q2,Jun-16,124.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2016-Q3,Sep-16,126,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2016-Q4,Dec-16,126.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2017-Q1,Mar-17,126.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2017-Q2,Jun-17,127.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2017-Q3,Sep-17,127.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2017-Q4,Dec-17,128,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2018-Q1,Mar-18,128.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2018-Q2,Jun-18,129.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2018-Q3,Sep-18,130,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2018-Q4,Dec-18,130.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,7,Northern Territory,10,Original,Q,Quarterly,2019-Q1,Mar-19,131.4,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2009-Q1,Mar-09,100.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2009-Q2,Jun-09,101.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2009-Q3,Sep-09,102.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2009-Q4,Dec-09,103.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2010-Q1,Mar-10,104,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2010-Q2,Jun-10,104.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2010-Q3,Sep-10,106.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2010-Q4,Dec-10,107,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2011-Q1,Mar-11,107.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2011-Q2,Jun-11,107.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2011-Q3,Sep-11,109.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2011-Q4,Dec-11,110.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2012-Q1,Mar-12,111.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2012-Q2,Jun-12,112.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2012-Q3,Sep-12,114,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2012-Q4,Dec-12,114.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2013-Q1,Mar-13,115.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2013-Q2,Jun-13,115.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2013-Q3,Sep-13,117,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2013-Q4,Dec-13,117.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2014-Q1,Mar-14,117.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2014-Q2,Jun-14,118.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2014-Q3,Sep-14,119,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2014-Q4,Dec-14,119.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2015-Q1,Mar-15,119.8,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2015-Q2,Jun-15,120.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2015-Q3,Sep-15,120.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2015-Q4,Dec-15,121.4,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2016-Q1,Mar-16,122,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2016-Q2,Jun-16,122.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2016-Q3,Sep-16,123.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2016-Q4,Dec-16,123.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2017-Q1,Mar-17,124.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2017-Q2,Jun-17,124.9,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2017-Q3,Sep-17,125.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2017-Q4,Dec-17,126.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2018-Q1,Mar-18,126.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2018-Q2,Jun-18,127.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2018-Q3,Sep-18,128.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2018-Q4,Dec-18,128.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,8,Australian Capital Territory,10,Original,Q,Quarterly,2019-Q1,Mar-19,129.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2009-Q1,Mar-09,100.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2009-Q2,Jun-09,101.1,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2009-Q3,Sep-09,102,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2009-Q4,Dec-09,102.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2010-Q1,Mar-10,103.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2010-Q2,Jun-10,104.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2010-Q3,Sep-10,105.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2010-Q4,Dec-10,106.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2011-Q1,Mar-11,107.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2011-Q2,Jun-11,108.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2011-Q3,Sep-11,109.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2011-Q4,Dec-11,110.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2012-Q1,Mar-12,111.4,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2012-Q2,Jun-12,112.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2012-Q3,Sep-12,113.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2012-Q4,Dec-12,114.3,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2013-Q1,Mar-13,115,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2013-Q2,Jun-13,115.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2013-Q3,Sep-13,116.6,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2013-Q4,Dec-13,117.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2014-Q1,Mar-14,118,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2014-Q2,Jun-14,118.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2014-Q3,Sep-14,119.5,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2014-Q4,Dec-14,120.2,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2015-Q1,Mar-15,120.7,,
1,Index number,THRPEB,Total hourly rates of pay excluding bonuses,7,All Sectors,-,All industries,0,Australia,10,Original,Q,Quarterly,2015-Q2,Jun-15,121.2,,
